5, 0.87773332, 0.846291077303, 0.9091755626975, 0.89048663, 0.871691648522, 0.909281611478
17, 0.72369798, 0.698971006794, 0.74842495320617, 0.71794902, 0.69752402541, 0.73837401459
30, 0.6069833, 0.585835541756, 0.62813105824430, 0.62457221, 0.605675434537, 0.643468985463
